datum,atc_category,sales_quantity,time_idx,day_of_week,month,day_of_year,week_of_year,is_weekend,month_sin,month_cos,sales_lag_1,sales_lag_7,rolling_mean_7,category_encoded,sales_class
2016-12-14,M01AB,5.83,1077,2,12,349,50,0,-2.4492935982947064e-16,1.0,1.0,4.34,4.43,0,1
2016-12-14,M01AE,3.78,1077,2,12,349,50,0,-2.4492935982947064e-16,1.0,4.0,2.726,3.3644285714285718,1,1
2016-12-14,N02BA,5.65,1077,2,12,349,50,0,-2.4492935982947064e-16,1.0,5.1,1.7,5.364285714285714,2,1
2016-12-14,N02BE,32.2,1077,2,12,349,50,0,-2.4492935982947064e-16,1.0,43.6,47.0,44.76057142857143,3,2
2016-12-14,N05B,21.0,1077,2,12,349,50,0,-2.4492935982947064e-16,1.0,0.0,8.0,7.9047619042857145,4,2
2016-12-14,N05C,0.0,1077,2,12,349,50,0,-2.4492935982947064e-16,1.0,0.0,3.0,0.8571428571428571,5,0
2016-12-14,R03,10.0,1077,2,12,349,50,0,-2.4492935982947064e-16,1.0,18.0,7.0,11.0,6,2
2016-12-14,R06,1.2,1077,2,12,349,50,0,-2.4492935982947064e-16,1.0,0.0,3.0,1.7142857142857142,7,0
2016-12-15,M01AB,9.66,1078,3,12,350,50,0,-2.4492935982947064e-16,1.0,5.83,5.67,4.642857142857143,0,2
2016-12-15,M01AE,3.33,1078,3,12,350,50,0,-2.4492935982947064e-16,1.0,3.78,1.67,3.5149999999999997,1,1
2016-12-15,N02BA,1.0,1078,3,12,350,50,0,-2.4492935982947064e-16,1.0,5.65,5.0,5.928571428571429,2,0
2016-12-15,N02BE,22.8,1078,3,12,350,50,0,-2.4492935982947064e-16,1.0,32.2,35.7,42.64628571428572,3,2
2016-12-15,N05B,8.0,1078,3,12,350,50,0,-2.4492935982947064e-16,1.0,21.0,9.0,9.761904761428571,4,2
2016-12-15,N05C,0.0,1078,3,12,350,50,0,-2.4492935982947064e-16,1.0,0.0,0.0,0.42857142857142855,5,0
2016-12-15,R03,5.0,1078,3,12,350,50,0,-2.4492935982947064e-16,1.0,10.0,2.0,11.428571428571429,6,1
2016-12-15,R06,1.0,1078,3,12,350,50,0,-2.4492935982947064e-16,1.0,1.2,0.0,1.457142857142857,7,0
2016-12-16,M01AB,7.33,1079,4,12,351,50,0,-2.4492935982947064e-16,1.0,9.66,5.66,5.2128571428571435,0,2
2016-12-16,M01AE,6.32,1079,4,12,351,50,0,-2.4492935982947064e-16,1.0,3.33,1.67,3.7521428571428572,1,2
2016-12-16,N02BA,2.2,1079,4,12,351,50,0,-2.4492935982947064e-16,1.0,1.0,4.0,5.357142857142857,2,0
2016-12-16,N02BE,39.775,1079,4,12,351,50,0,-2.4492935982947064e-16,1.0,22.8,35.062,40.80342857142857,3,2
2016-12-16,N05B,8.0,1079,4,12,351,50,0,-2.4492935982947064e-16,1.0,8.0,2.0,9.619047618571429,4,2
2016-12-16,N05C,3.0,1079,4,12,351,50,0,-2.4492935982947064e-16,1.0,0.0,0.0,0.42857142857142855,5,1
2016-12-16,R03,23.0,1079,4,12,351,50,0,-2.4492935982947064e-16,1.0,5.0,0.0,11.857142857142858,6,2
2016-12-16,R06,1.0,1079,4,12,351,50,0,-2.4492935982947064e-16,1.0,1.0,2.0,1.5999999999999999,7,0
2016-12-17,M01AB,5.99,1080,5,12,352,50,1,-2.4492935982947064e-16,1.0,7.33,7.34,5.451428571428571,0,1
2016-12-17,M01AE,2.66,1080,5,12,352,50,1,-2.4492935982947064e-16,1.0,6.32,6.33,4.416428571428571,1,1
2016-12-17,N02BA,4.15,1080,5,12,352,50,1,-2.4492935982947064e-16,1.0,2.2,10.1,5.1,2,1
2016-12-17,N02BE,59.95,1080,5,12,352,50,1,-2.4492935982947064e-16,1.0,39.775,45.4,41.47671428571429,3,2
2016-12-17,N05B,10.0,1080,5,12,352,50,1,-2.4492935982947064e-16,1.0,8.0,1.0,10.476190475714287,4,2
2016-12-17,N05C,0.0,1080,5,12,352,50,1,-2.4492935982947064e-16,1.0,3.0,0.0,0.8571428571428571,5,0
2016-12-17,R03,6.0,1080,5,12,352,50,1,-2.4492935982947064e-16,1.0,23.0,15.0,15.142857142857142,6,1
2016-12-17,R06,1.0,1080,5,12,352,50,1,-2.4492935982947064e-16,1.0,1.0,2.0,1.457142857142857,7,0
2016-12-18,M01AB,1.67,1081,6,12,353,50,1,-2.4492935982947064e-16,1.0,5.99,3.34,5.258571428571429,0,0
2016-12-18,M01AE,5.02,1081,6,12,353,50,1,-2.4492935982947064e-16,1.0,2.66,4.726,3.8921428571428573,1,1
2016-12-18,N02BA,4.2,1081,6,12,353,50,1,-2.4492935982947064e-16,1.0,4.15,8.55,4.25,2,1
2016-12-18,N02BE,60.7,1081,6,12,353,50,1,-2.4492935982947064e-16,1.0,59.95,62.062,43.555285714285716,3,2
2016-12-18,N05B,13.0,1081,6,12,353,50,1,-2.4492935982947064e-16,1.0,10.0,7.0,11.761904761428571,4,2
2016-12-18,N05C,0.0,1081,6,12,353,50,1,-2.4492935982947064e-16,1.0,0.0,0.0,0.8571428571428571,5,0
2016-12-18,R03,5.0,1081,6,12,353,50,1,-2.4492935982947064e-16,1.0,6.0,14.0,13.857142857142858,6,1
2016-12-18,R06,1.0,1081,6,12,353,50,1,-2.4492935982947064e-16,1.0,1.0,1.0,1.3142857142857143,7,0
2016-12-19,M01AB,0.0,1082,0,12,354,51,0,-2.4492935982947064e-16,1.0,1.67,3.66,5.0200000000000005,0,0
2016-12-19,M01AE,0.0,1082,0,12,354,51,0,-2.4492935982947064e-16,1.0,5.02,2.429,3.9341428571428567,1,0
2016-12-19,N02BA,0.0,1082,0,12,354,51,0,-2.4492935982947064e-16,1.0,4.2,3.1,3.6285714285714286,2,0
2016-12-19,N02BE,0.0,1082,0,12,354,51,0,-2.4492935982947064e-16,1.0,60.7,44.5,43.36071428571428,3,0
2016-12-19,N05B,0.0,1082,0,12,354,51,0,-2.4492935982947064e-16,1.0,13.0,28.33333333,12.619047618571429,4,0
2016-12-19,N05C,0.0,1082,0,12,354,51,0,-2.4492935982947064e-16,1.0,0.0,3.0,0.8571428571428571,5,0
2016-12-19,R03,0.0,1082,0,12,354,51,0,-2.4492935982947064e-16,1.0,5.0,21.0,12.571428571428571,6,0
2016-12-19,R06,0.0,1082,0,12,354,51,0,-2.4492935982947064e-16,1.0,1.0,4.0,1.3142857142857143,7,0
2016-12-20,M01AB,6.33,1083,1,12,355,51,0,-2.4492935982947064e-16,1.0,0.0,1.0,4.497142857142857,0,2
2016-12-20,M01AE,3.66,1083,1,12,355,51,0,-2.4492935982947064e-16,1.0,0.0,4.0,3.587142857142857,1,1
2016-12-20,N02BA,4.0,1083,1,12,355,51,0,-2.4492935982947064e-16,1.0,0.0,5.1,3.1857142857142855,2,1
2016-12-20,N02BE,46.0,1083,1,12,355,51,0,-2.4492935982947064e-16,1.0,0.0,43.6,37.003571428571426,3,2
2016-12-20,N05B,12.0,1083,1,12,355,51,0,-2.4492935982947064e-16,1.0,0.0,0.0,8.571428571428571,4,2
2016-12-20,N05C,2.0,1083,1,12,355,51,0,-2.4492935982947064e-16,1.0,0.0,0.0,0.42857142857142855,5,0
2016-12-20,R03,1.0,1083,1,12,355,51,0,-2.4492935982947064e-16,1.0,0.0,18.0,9.571428571428571,6,0
2016-12-20,R06,0.0,1083,1,12,355,51,0,-2.4492935982947064e-16,1.0,0.0,0.0,0.7428571428571429,7,0
2016-12-21,M01AB,1.34,1084,2,12,356,51,0,-2.4492935982947064e-16,1.0,6.33,5.83,5.258571428571429,0,0
2016-12-21,M01AE,2.812,1084,2,12,356,51,0,-2.4492935982947064e-16,1.0,3.66,3.78,3.5385714285714287,1,1
2016-12-21,N02BA,0.25,1084,2,12,356,51,0,-2.4492935982947064e-16,1.0,4.0,5.65,3.028571428571429,2,0
2016-12-21,N02BE,37.0,1084,2,12,356,51,0,-2.4492935982947064e-16,1.0,46.0,32.2,37.346428571428575,3,2
2016-12-21,N05B,5.0,1084,2,12,356,51,0,-2.4492935982947064e-16,1.0,12.0,21.0,10.285714285714286,4,1
2016-12-21,N05C,0.0,1084,2,12,356,51,0,-2.4492935982947064e-16,1.0,2.0,0.0,0.7142857142857143,5,0
2016-12-21,R03,6.0,1084,2,12,356,51,0,-2.4492935982947064e-16,1.0,1.0,10.0,7.142857142857143,6,1
2016-12-21,R06,2.5,1084,2,12,356,51,0,-2.4492935982947064e-16,1.0,0.0,1.2,0.7428571428571429,7,1
2016-12-22,M01AB,4.34,1085,3,12,357,51,0,-2.4492935982947064e-16,1.0,1.34,9.66,4.617142857142857,0,1
2016-12-22,M01AE,4.165,1085,3,12,357,51,0,-2.4492935982947064e-16,1.0,2.812,3.33,3.400285714285715,1,1
2016-12-22,N02BA,3.8,1085,3,12,357,51,0,-2.4492935982947064e-16,1.0,0.25,1.0,2.257142857142857,2,1
2016-12-22,N02BE,38.4,1085,3,12,357,51,0,-2.4492935982947064e-16,1.0,37.0,22.8,38.03214285714286,3,2
2016-12-22,N05B,1.0,1085,3,12,357,51,0,-2.4492935982947064e-16,1.0,5.0,8.0,8.0,4,0
2016-12-22,N05C,0.0,1085,3,12,357,51,0,-2.4492935982947064e-16,1.0,0.0,0.0,0.7142857142857143,5,0
2016-12-22,R03,5.0,1085,3,12,357,51,0,-2.4492935982947064e-16,1.0,6.0,5.0,6.571428571428571,6,1
2016-12-22,R06,0.0,1085,3,12,357,51,0,-2.4492935982947064e-16,1.0,2.5,1.0,0.9285714285714286,7,0
2016-12-23,M01AB,5.33,1086,4,12,358,51,0,-2.4492935982947064e-16,1.0,4.34,7.33,3.857142857142857,0,1
2016-12-23,M01AE,4.67,1086,4,12,358,51,0,-2.4492935982947064e-16,1.0,4.165,6.32,3.5195714285714286,1,1
2016-12-23,N02BA,1.15,1086,4,12,358,51,0,-2.4492935982947064e-16,1.0,3.8,2.2,2.6571428571428575,2,0
2016-12-23,N02BE,32.0,1086,4,12,358,51,0,-2.4492935982947064e-16,1.0,38.4,39.775,40.260714285714286,3,2
2016-12-23,N05B,6.0,1086,4,12,358,51,0,-2.4492935982947064e-16,1.0,1.0,8.0,7.0,4,1
2016-12-23,N05C,0.0,1086,4,12,358,51,0,-2.4492935982947064e-16,1.0,0.0,3.0,0.7142857142857143,5,0
2016-12-23,R03,8.0,1086,4,12,358,51,0,-2.4492935982947064e-16,1.0,5.0,23.0,6.571428571428571,6,2
2016-12-23,R06,2.0,1086,4,12,358,51,0,-2.4492935982947064e-16,1.0,0.0,1.0,0.7857142857142857,7,0
2016-12-24,M01AB,6.33,1087,5,12,359,51,1,-2.4492935982947064e-16,1.0,5.33,5.99,3.5714285714285716,0,2
2016-12-24,M01AE,6.7,1087,5,12,359,51,1,-2.4492935982947064e-16,1.0,4.67,2.66,3.2838571428571433,1,2
2016-12-24,N02BA,4.2,1087,5,12,359,51,1,-2.4492935982947064e-16,1.0,1.15,4.15,2.507142857142857,2,1
2016-12-24,N02BE,82.0,1087,5,12,359,51,1,-2.4492935982947064e-16,1.0,32.0,59.95,39.15,3,2
2016-12-24,N05B,4.0,1087,5,12,359,51,1,-2.4492935982947064e-16,1.0,6.0,10.0,6.714285714285714,4,1
2016-12-24,N05C,1.0,1087,5,12,359,51,1,-2.4492935982947064e-16,1.0,0.0,0.0,0.2857142857142857,5,0
2016-12-24,R03,2.0,1087,5,12,359,51,1,-2.4492935982947064e-16,1.0,8.0,6.0,4.428571428571429,6,0
2016-12-24,R06,1.0,1087,5,12,359,51,1,-2.4492935982947064e-16,1.0,2.0,1.0,0.9285714285714286,7,0
2016-12-25,M01AB,2.33,1088,6,12,360,51,1,-2.4492935982947064e-16,1.0,6.33,1.67,3.6199999999999997,0,0
2016-12-25,M01AE,7.627,1088,6,12,360,51,1,-2.4492935982947064e-16,1.0,6.7,5.02,3.861,1,2
2016-12-25,N02BA,5.7,1088,6,12,360,51,1,-2.4492935982947064e-16,1.0,4.2,4.2,2.5142857142857147,2,1
2016-12-25,N02BE,79.8,1088,6,12,360,51,1,-2.4492935982947064e-16,1.0,82.0,60.7,42.300000000000004,3,2
2016-12-25,N05B,0.0,1088,6,12,360,51,1,-2.4492935982947064e-16,1.0,4.0,13.0,5.857142857142857,4,0
2016-12-25,N05C,0.0,1088,6,12,360,51,1,-2.4492935982947064e-16,1.0,1.0,0.0,0.42857142857142855,5,0
2016-12-25,R03,9.0,1088,6,12,360,51,1,-2.4492935982947064e-16,1.0,2.0,5.0,3.857142857142857,6,2
2016-12-25,R06,1.0,1088,6,12,360,51,1,-2.4492935982947064e-16,1.0,1.0,1.0,0.9285714285714286,7,0
2016-12-26,M01AB,10.33,1089,0,12,361,52,0,-2.4492935982947064e-16,1.0,2.33,0.0,3.7142857142857144,0,2
2016-12-26,M01AE,4.66,1089,0,12,361,52,0,-2.4492935982947064e-16,1.0,7.627,0.0,4.233428571428571,1,1
2016-12-26,N02BA,2.0,1089,0,12,361,52,0,-2.4492935982947064e-16,1.0,5.7,0.0,2.7285714285714286,2,0
2016-12-26,N02BE,58.924,1089,0,12,361,52,0,-2.4492935982947064e-16,1.0,79.8,0.0,45.028571428571425,3,2
2016-12-26,N05B,6.0,1089,0,12,361,52,0,-2.4492935982947064e-16,1.0,0.0,0.0,4.0,4,1
2016-12-26,N05C,0.0,1089,0,12,361,52,0,-2.4492935982947064e-16,1.0,0.0,0.0,0.42857142857142855,5,0
2016-12-26,R03,2.0,1089,0,12,361,52,0,-2.4492935982947064e-16,1.0,9.0,0.0,4.428571428571429,6,0
2016-12-26,R06,2.0,1089,0,12,361,52,0,-2.4492935982947064e-16,1.0,1.0,0.0,0.9285714285714286,7,0
2016-12-27,M01AB,6.0,1090,1,12,362,52,0,-2.4492935982947064e-16,1.0,10.33,6.33,5.1899999999999995,0,1
2016-12-27,M01AE,5.0,1090,1,12,362,52,0,-2.4492935982947064e-16,1.0,4.66,3.66,4.899142857142857,1,1
2016-12-27,N02BA,0.416666667,1090,1,12,362,52,0,-2.4492935982947064e-16,1.0,2.0,4.0,3.0142857142857147,2,0
2016-12-27,N02BE,54.2,1090,1,12,362,52,0,-2.4492935982947064e-16,1.0,58.924,46.0,53.446285714285715,3,2
2016-12-27,N05B,8.0,1090,1,12,362,52,0,-2.4492935982947064e-16,1.0,6.0,12.0,4.857142857142857,4,2
2016-12-27,N05C,2.0,1090,1,12,362,52,0,-2.4492935982947064e-16,1.0,0.0,2.0,0.42857142857142855,5,0
2016-12-27,R03,13.0,1090,1,12,362,52,0,-2.4492935982947064e-16,1.0,2.0,1.0,4.714285714285714,6,2
2016-12-27,R06,0.0,1090,1,12,362,52,0,-2.4492935982947064e-16,1.0,2.0,0.0,1.2142857142857142,7,0
2016-12-28,M01AB,4.34,1091,2,12,363,52,0,-2.4492935982947064e-16,1.0,6.0,1.34,5.142857142857143,0,1
2016-12-28,M01AE,6.33,1091,2,12,363,52,0,-2.4492935982947064e-16,1.0,5.0,2.812,5.090571428571429,1,2
2016-12-28,N02BA,6.45,1091,2,12,363,52,0,-2.4492935982947064e-16,1.0,0.416666667,0.25,2.502380952428571,2,2
2016-12-28,N02BE,57.2,1091,2,12,363,52,0,-2.4492935982947064e-16,1.0,54.2,37.0,54.617714285714285,3,2
2016-12-28,N05B,7.0,1091,2,12,363,52,0,-2.4492935982947064e-16,1.0,8.0,5.0,4.285714285714286,4,2
2016-12-28,N05C,0.0,1091,2,12,363,52,0,-2.4492935982947064e-16,1.0,2.0,0.0,0.42857142857142855,5,0
2016-12-28,R03,13.0,1091,2,12,363,52,0,-2.4492935982947064e-16,1.0,13.0,6.0,6.428571428571429,6,2
2016-12-28,R06,0.0,1091,2,12,363,52,0,-2.4492935982947064e-16,1.0,0.0,2.5,1.2142857142857142,7,0
2016-12-29,M01AB,11.0,1092,3,12,364,52,0,-2.4492935982947064e-16,1.0,4.34,4.34,5.571428571428571,0,2
2016-12-29,M01AE,6.01,1092,3,12,364,52,0,-2.4492935982947064e-16,1.0,6.33,4.165,5.593142857142857,1,2
2016-12-29,N02BA,6.35,1092,3,12,364,52,0,-2.4492935982947064e-16,1.0,6.45,3.8,3.3880952381428573,2,2
2016-12-29,N02BE,81.2,1092,3,12,364,52,0,-2.4492935982947064e-16,1.0,57.2,38.4,57.50342857142857,3,2
2016-12-29,N05B,4.0,1092,3,12,364,52,0,-2.4492935982947064e-16,1.0,7.0,1.0,4.571428571428571,4,1
2016-12-29,N05C,3.0,1092,3,12,364,52,0,-2.4492935982947064e-16,1.0,0.0,0.0,0.42857142857142855,5,1
2016-12-29,R03,6.0,1092,3,12,364,52,0,-2.4492935982947064e-16,1.0,13.0,5.0,7.428571428571429,6,1
2016-12-29,R06,2.0,1092,3,12,364,52,0,-2.4492935982947064e-16,1.0,0.0,0.0,0.8571428571428571,7,0
2016-12-30,M01AB,5.66,1093,4,12,365,52,0,-2.4492935982947064e-16,1.0,11.0,5.33,6.522857142857143,0,1
2016-12-30,M01AE,8.99,1093,4,12,365,52,0,-2.4492935982947064e-16,1.0,6.01,4.67,5.856714285714285,1,2
2016-12-30,N02BA,7.3,1093,4,12,365,52,0,-2.4492935982947064e-16,1.0,6.35,1.15,3.752380952428571,2,2
2016-12-30,N02BE,161.0,1093,4,12,365,52,0,-2.4492935982947064e-16,1.0,81.2,32.0,63.61771428571429,3,2
2016-12-30,N05B,13.0,1093,4,12,365,52,0,-2.4492935982947064e-16,1.0,4.0,6.0,5.0,4,2
2016-12-30,N05C,0.0,1093,4,12,365,52,0,-2.4492935982947064e-16,1.0,3.0,0.0,0.8571428571428571,5,0
2016-12-30,R03,3.0,1093,4,12,365,52,0,-2.4492935982947064e-16,1.0,6.0,8.0,7.571428571428571,6,1
2016-12-30,R06,0.0,1093,4,12,365,52,0,-2.4492935982947064e-16,1.0,2.0,2.0,1.1428571428571428,7,0
2016-12-31,M01AB,8.33,1094,5,12,366,52,1,-2.4492935982947064e-16,1.0,5.66,6.33,6.569999999999999,0,2
2016-12-31,M01AE,7.759,1094,5,12,366,52,1,-2.4492935982947064e-16,1.0,8.99,6.7,6.473857142857143,1,2
2016-12-31,N02BA,7.45,1094,5,12,366,52,1,-2.4492935982947064e-16,1.0,7.3,4.2,4.630952381,2,2
2016-12-31,N02BE,108.7,1094,5,12,366,52,1,-2.4492935982947064e-16,1.0,161.0,82.0,82.04628571428573,3,2
2016-12-31,N05B,7.0,1094,5,12,366,52,1,-2.4492935982947064e-16,1.0,13.0,4.0,6.0,4,2
2016-12-31,N05C,0.0,1094,5,12,366,52,1,-2.4492935982947064e-16,1.0,0.0,1.0,0.8571428571428571,5,0
2016-12-31,R03,12.0,1094,5,12,366,52,1,-2.4492935982947064e-16,1.0,3.0,2.0,6.857142857142857,6,2
2016-12-31,R06,0.0,1094,5,12,366,52,1,-2.4492935982947064e-16,1.0,0.0,1.0,0.8571428571428571,7,0
2017-01-01,M01AB,3.54375,1095,6,1,1,52,1,0.49999999999999994,0.8660254037844387,8.33,2.33,6.855714285714285,0,1
2017-01-01,M01AE,3.95625,1095,6,1,1,52,1,0.49999999999999994,0.8660254037844387,7.759,7.627,6.625142857142857,1,1
2017-01-01,N02BA,1.5625,1095,6,1,1,52,1,0.49999999999999994,0.8660254037844387,7.45,5.7,5.095238095285715,2,0
2017-01-01,N02BE,25.675,1095,6,1,1,52,1,0.49999999999999994,0.8660254037844387,108.7,79.8,85.86057142857143,3,2
2017-01-01,N05B,8.75,1095,6,1,1,52,1,0.49999999999999994,0.8660254037844387,7.0,0.0,6.428571428571429,4,2
2017-01-01,N05C,1.875,1095,6,1,1,52,1,0.49999999999999994,0.8660254037844387,0.0,0.0,0.7142857142857143,5,0
2017-01-01,R03,6.25,1095,6,1,1,52,1,0.49999999999999994,0.8660254037844387,12.0,9.0,8.285714285714286,6,2
2017-01-01,R06,0.625,1095,6,1,1,52,1,0.49999999999999994,0.8660254037844387,0.0,1.0,0.7142857142857143,7,0
2017-01-02,M01AB,0.2125,1096,0,1,2,1,0,0.49999999999999994,0.8660254037844387,3.54375,10.33,7.029107142857143,0,0
2017-01-02,M01AE,0.6375,1096,0,1,2,1,0,0.49999999999999994,0.8660254037844387,3.95625,4.66,6.10075,1,0
2017-01-02,N02BA,0.625,1096,0,1,2,1,0,0.49999999999999994,0.8660254037844387,1.5625,2.0,4.504166666714285,2,0
2017-01-02,N02BE,32.0,1096,0,1,2,1,0,0.49999999999999994,0.8660254037844387,25.675,58.924,78.12842857142857,3,2
2017-01-02,N05B,0.0,1096,0,1,2,1,0,0.49999999999999994,0.8660254037844387,8.75,6.0,7.678571428571429,4,0
2017-01-02,N05C,0.625,1096,0,1,2,1,0,0.49999999999999994,0.8660254037844387,1.875,0.0,0.9821428571428571,5,0
2017-01-02,R03,3.125,1096,0,1,2,1,0,0.49999999999999994,0.8660254037844387,6.25,2.0,7.892857142857143,6,1
2017-01-02,R06,3.125,1096,0,1,2,1,0,0.49999999999999994,0.8660254037844387,0.625,2.0,0.6607142857142857,7,1
2017-01-03,M01AB,6.25,1097,1,1,3,1,0,0.49999999999999994,0.8660254037844387,0.2125,6.0,5.58375,0,2
2017-01-03,M01AE,5.83125,1097,1,1,3,1,0,0.49999999999999994,0.8660254037844387,0.6375,5.0,5.526107142857143,1,1
2017-01-03,N02BA,4.625,1097,1,1,3,1,0,0.49999999999999994,0.8660254037844387,0.625,0.416666667,4.307738095285714,2,1
2017-01-03,N02BE,66.8125,1097,1,1,3,1,0,0.49999999999999994,0.8660254037844387,32.0,54.2,74.28214285714286,3,2
2017-01-03,N05B,8.75,1097,1,1,3,1,0,0.49999999999999994,0.8660254037844387,0.0,8.0,6.821428571428571,4,2
2017-01-03,N05C,0.0,1097,1,1,3,1,0,0.49999999999999994,0.8660254037844387,0.625,2.0,1.0714285714285714,5,0
2017-01-03,R03,7.03125,1097,1,1,3,1,0,0.49999999999999994,0.8660254037844387,3.125,13.0,8.053571428571429,6,2
2017-01-03,R06,1.875,1097,1,1,3,1,0,0.49999999999999994,0.8660254037844387,3.125,0.0,0.8214285714285714,7,0
2017-01-04,M01AB,6.804166667,1098,2,1,4,1,0,0.49999999999999994,0.8660254037844387,6.25,4.34,5.619464285714286,0,2
2017-01-04,M01AE,5.970833333,1098,2,1,4,1,0,0.49999999999999994,0.8660254037844387,5.83125,6.33,5.644857142857143,1,1
2017-01-04,N02BA,6.416666667,1098,2,1,4,1,0,0.49999999999999994,0.8660254037844387,4.625,6.45,4.908928571428572,2,2
2017-01-04,N02BE,56.76666667,1098,2,1,4,1,0,0.49999999999999994,0.8660254037844387,66.8125,57.2,76.08392857142857,3,2
2017-01-04,N05B,10.0,1098,2,1,4,1,0,0.49999999999999994,0.8660254037844387,8.75,7.0,6.928571428571429,4,2
2017-01-04,N05C,1.25,1098,2,1,4,1,0,0.49999999999999994,0.8660254037844387,0.0,0.0,0.7857142857142857,5,0
2017-01-04,R03,5.0,1098,2,1,4,1,0,0.49999999999999994,0.8660254037844387,7.03125,13.0,7.200892857142857,6,1
2017-01-04,R06,2.916666667,1098,2,1,4,1,0,0.49999999999999994,0.8660254037844387,1.875,0.0,1.0892857142857142,7,1
2017-01-05,M01AB,7.504166667,1099,3,1,5,1,0,0.49999999999999994,0.8660254037844387,6.804166667,11.0,5.971488095285714,0,2
2017-01-05,M01AE,7.879166667,1099,3,1,5,1,0,0.49999999999999994,0.8660254037844387,5.970833333,6.01,5.593547619,1,2
2017-01-05,N02BA,5.208333333,1099,3,1,5,1,0,0.49999999999999994,0.8660254037844387,6.416666667,6.35,4.904166666714285,2,1
2017-01-05,N02BE,62.20833333,1099,3,1,5,1,0,0.49999999999999994,0.8660254037844387,56.76666667,81.2,76.02202381,3,2
2017-01-05,N05B,14.58333333,1099,3,1,5,1,0,0.49999999999999994,0.8660254037844387,10.0,4.0,7.357142857142857,4,2
2017-01-05,N05C,0.0,1099,3,1,5,1,0,0.49999999999999994,0.8660254037844387,1.25,3.0,0.9642857142857143,5,0
2017-01-05,R03,11.25,1099,3,1,5,1,0,0.49999999999999994,0.8660254037844387,5.0,6.0,6.058035714285714,6,2
2017-01-05,R06,2.5,1099,3,1,5,1,0,0.49999999999999994,0.8660254037844387,2.916666667,2.0,1.505952381,7,1
2017-01-06,M01AB,4.583333333,1100,4,1,6,1,0,0.49999999999999994,0.8660254037844387,7.504166667,5.66,5.4720833334285714,0,1
2017-01-06,M01AE,3.05,1100,4,1,6,1,0,0.49999999999999994,0.8660254037844387,7.879166667,8.99,5.860571428571427,1,1
2017-01-06,N02BA,5.625,1100,4,1,6,1,0,0.49999999999999994,0.8660254037844387,5.208333333,7.3,4.741071428571429,2,1
2017-01-06,N02BE,65.5625,1100,4,1,6,1,0,0.49999999999999994,0.8660254037844387,62.20833333,161.0,73.30892857142858,3,2
2017-01-06,N05B,10.83333333,1100,4,1,6,1,0,0.49999999999999994,0.8660254037844387,14.58333333,13.0,8.869047618571429,4,2
2017-01-06,N05C,0.0,1100,4,1,6,1,0,0.49999999999999994,0.8660254037844387,0.0,0.0,0.5357142857142857,5,0
2017-01-06,R03,15.41666667,1100,4,1,6,1,0,0.49999999999999994,0.8660254037844387,11.25,3.0,6.808035714285714,6,2
2017-01-06,R06,2.5,1100,4,1,6,1,0,0.49999999999999994,0.8660254037844387,2.5,0.0,1.5773809524285713,7,1
2017-01-07,M01AB,2.916666667,1101,5,1,7,1,1,0.49999999999999994,0.8660254037844387,4.583333333,8.33,5.318273809571429,0,1
2017-01-07,M01AE,5.154166667,1101,5,1,7,1,1,0.49999999999999994,0.8660254037844387,3.05,7.759,5.0120000000000005,1,1
2017-01-07,N02BA,5.958333333,1101,5,1,7,1,1,0.49999999999999994,0.8660254037844387,5.625,7.45,4.501785714285714,2,1
2017-01-07,N02BE,34.625,1101,5,1,7,1,1,0.49999999999999994,0.8660254037844387,65.5625,108.7,59.675,3,2
2017-01-07,N05B,8.75,1101,5,1,7,1,1,0.49999999999999994,0.8660254037844387,10.83333333,7.0,8.559523808571429,4,2
2017-01-07,N05C,0.0,1101,5,1,7,1,1,0.49999999999999994,0.8660254037844387,0.0,0.0,0.5357142857142857,5,0
2017-01-07,R03,2.5,1101,5,1,7,1,1,0.49999999999999994,0.8660254037844387,15.41666667,12.0,8.581845238571429,6,1
2017-01-07,R06,0.0,1101,5,1,7,1,1,0.49999999999999994,0.8660254037844387,2.5,0.0,1.9345238095714286,7,0
2017-01-08,M01AB,5.416666667,1102,6,1,8,1,1,0.49999999999999994,0.8660254037844387,2.916666667,3.54375,4.544940476285714,0,1
2017-01-08,M01AE,1.859583333,1102,6,1,8,1,1,0.49999999999999994,0.8660254037844387,5.154166667,3.95625,4.639880952428571,1,0
2017-01-08,N02BA,5.083333333,1102,6,1,8,1,1,0.49999999999999994,0.8660254037844387,5.958333333,1.5625,4.288690476142857,2,1
2017-01-08,N02BE,25.375,1102,6,1,8,1,1,0.49999999999999994,0.8660254037844387,34.625,25.675,49.09285714285714,3,2
2017-01-08,N05B,10.0,1102,6,1,8,1,1,0.49999999999999994,0.8660254037844387,8.75,8.75,8.809523808571429,4,2
2017-01-08,N05C,2.083333333,1102,6,1,8,1,1,0.49999999999999994,0.8660254037844387,0.0,1.875,0.5357142857142857,5,0
2017-01-08,R03,3.333333333,1102,6,1,8,1,1,0.49999999999999994,0.8660254037844387,2.5,6.25,7.224702381428571,6,1
2017-01-08,R06,1.666666667,1102,6,1,8,1,1,0.49999999999999994,0.8660254037844387,0.0,0.625,1.9345238095714286,7,0
2017-01-09,M01AB,3.8875,1103,0,1,9,2,0,0.49999999999999994,0.8660254037844387,5.416666667,0.2125,4.812500000142857,0,1
2017-01-09,M01AE,4.057083333,1103,0,1,9,2,0,0.49999999999999994,0.8660254037844387,1.859583333,0.6375,4.340357142857143,1,1
